World Port Index Number,Region Name,Main Port Name,Latitude,Longitude
52480,Kepulauan Talaud -- 52470,Teluk Beo,4.233333,126.783333
61900,Japan -- 61100,Sakata Ko,38.933333,139.816667
50015,Singapore -- 49990,Pulau Sebarok,1.2,103.8
48240,Oman -- 48225,Qalhat Lng Terminal,22.683333,59.4
61420,Japan -- 61100,Shimoda Ko,34.666667,138.95
28500, ,Vene-Balti,59.45696,24.65636
51870,Indonesia - Borneo -- 51760,Stagen,-3.3,116.15
28540, ,Virtsu,58.575016,23.510001
59340,Philippine Islands -- 57960,Surigao City,9.783333,125.5
58690,Philippine Islands -- 57960,Tacloban,11.25,125
56520,Northern Mariana Is -- 56515,Saipan,15.2,145.683333
61165,Japan -- 61100,Tomakomai Ko,42.633333,141.633333
62165,Japan -- 61100,Saganoseki Ko,33.25,131.866667
57950,Peng Hu Lifh Tao -- 57940,Peng-Hu Kang,23.583333,119.533333
61690,Japan -- 61100,Ube Ko,33.933333,131.233333
55300,New Zealand S Island -- 55260,Picton,-41.283333,174.016667
60190,China Continued -- 59850,Tianjin Xin Gang,38.966667,117.833333
62020,Japan -- 61100,Yawatahama,33.45,132.416667
52660,Seram -- 52650,Wahai,-2.783333,129.5
54350,Australia -- 53290,Port Lincoln,-34.716667,135.85
48155,Yemen Aden -- 48143,Ras Isa Marine Terminal,15.133333,42.6
7405,United States E Coast -- 6585,Tiverton,41.633333,-71.216667
50510,Indonesia -- 50020,Sibolga,1.733333,98.766667
51587,Malaysia -- 49820,Tanjung Pelepas,1.35,103.55
51070,Jawa -- 50920,Rembang,-6.7,111.35
62077,Japan -- 61100,Takuma,34.216667,133.683333
51100,Jawa -- 50920,Tuban,-6.733333,112.15
7980,United States E Coast -- 6585,South Amboy,40.483333,-74.266667
11470,Guadeloupe -- 11445,Port Louis,16.416667,-61.533333
58695,Philippine Islands -- 57960,Tanauan,11.1,125.016667
51580,Sarawak -- 51550,Sibu,2.283333,111.816667
8115,United States E Coast -- 6585,Paulsboro,39.85,-75.25
61415,Japan -- 61100,Tagonoura Ko,35.133333,138.7
48690,India West Coast -- 48610,Veraval,20.9,70.366667
50600,Sumatera -- 50515,Uleelheue,5.566667,95.283333
55800,Society Islands -- 55765,Uturoa,-16.733333,-151.45
10960,Dominican Republic -- 10950,Pepillo Salcedo,19.7,-71.75
60440,North Korea Continued -- 60438,Wonsan,39.166667,127.45
59150,Philippine Islands -- 57960,Port Capiz,11.6,122.716667
53206,New Guinea SE Coast -- 53140,Oro Bay,-8.883333,148.483333
61802,Japan -- 61100,Uchiura,35.516667,135.5
55560,Fiji -- 55510,Savusavu Bay,-16.766667,179.333333
60200,China Continued -- 59850,Qinhuangdao,39.933333,119.616667
10800,Jamaica South Coast -- 10730,Savannah La Mar,18.2,-78.133333
61566,Japan -- 61100,Shikama,34.766667,134.65
53190,New Guinea SE Coast -- 53140,Suloga Harbor,-9.216667,152.766667
7560,United States E Coast -- 6585,Port Jefferson,40.95,-73.083333
60220,China Continued -- 59850,Yingkou,40.683333,122.233333
28515,Estonia -- 28420,Rohukula,58.90606,23.423923
55150,New Zealand N Island -- 54990,Wellington,-41.283333,174.783333
48267,United Arab Emirates -- 48260,Zirkuh Oil Field,24.866667,53.05
49995,Singapore -- 49990,Serangoon Harbor,1.4,103.95
49910,Malaysia -- 49820,Teluk Anson,4.016667,101.016667
62120,Japan -- 61100,Wakamatsu Ko,33.9,130.816667
48320,Bahrain -- 48305,Sitrah,26.166667,50.666667
55540,Fiji -- 55510,Suva Harbor,-18.133333,178.416667
54255,Australia -- 53290,Port Giles,-35.033333,137.766667
60110,China Continued -- 59850,Wanxian,30.816667,108.433333
60520,North Korea Continued -- 60438,Senbong,42.333333,130.4
51180,Jawa -- 50920,Probolinggo,-7.716667,113.216667
61890,Japan -- 61100,Ryotu Ko,38.083333,138.566667
48279,United Arab Emirates -- 48260,Umm An Nar,24.45,54.483333
61350,Japan -- 61100,Sendai-Shiogama,38.316667,141.033333
62380,Japan -- 61100,Sasebo,33.166667,129.716667
57995,Philippine Islands -- 57960,Port San Vicente,18.516667,122.133333
49770,Thailand -- 49760,Phuket,7.833333,98.4
8230,United States E Coast -- 6585,Washington D.C.,38.866667,-77.033333
50516,Sumatera -- 50515,Tanjung Balai Karimun,0.983333,103.433333
62110,Japan -- 61100,Sakaide Ko,34.333333,133.85
55450,New Zealand S Island -- 55260,Westport,-41.75,171.6
61500,Japan -- 61100,Toba,34.483333,136.85
54575,Australia -- 53290,Point Murat,-21.816667,114.183333
60160,China Continued -- 59850,Yantai,37.55,121.45
61547,Japan -- 61100,Sakai-Senboku,34.55,135.433333
8318,United States E Coast -- 6585,Warwick,37.45,-77.416667
57458,Thailand -- 57431,Si Racha,13.166667,100.916667
50610,Sumatera -- 50515,Sabang,5.883333,95.316667
49962,Malaysia -- 49820,Pelabuhan Sungai Udang,2.25,102.133333
54120,Australia -- 53290,Warrnambool,-38.4,142.483333
28506, ,Paldiski Pohjasadam,59.349752,24.047504
50971,Indonesia -- 50915,Poleng Oil Field,-6.65,112.916667
61940,Japan -- 61100,Takamatsu,34.35,134.05
7600,United States E Coast -- 6585,Stamford,41.033333,-73.55
61680,Japan -- 61100,Tokuyama,34.033333,131.816667
7740,United States E Coast -- 6585,Troy,42.733333,-73.7
61490,Japan -- 61100,Yokkaichi,34.966667,136.633333
57820,China -- 57815,Qinzhou,21.733333,108.583333
51910,Indonesia - Borneo -- 51760,Sampit,-2.516667,113
62224,Japan -- 61100,Shibushi Wan,31.466667,131.1
48287,Qatar -- 48285,Umm Said,24.916667,51.566667
51350,Lesser Sunda Islands -- 51250,Waingapu,-9.633333,120.216667
55370,New Zealand S Island -- 55260,Otago Harbor,-45.816667,170.633333
54220,Australia -- 53290,Port Adelaide,-34.85,138.5
61410,Japan -- 61100,Uraga Ko,35.233333,139.716667
49830,Malaysia -- 49820,Pelabuhan Bass,6.316667,99.833333
61855,Japan -- 61100,Shimminato,36.766667,137.116667
50055,Indonesia -- 50020,Sekupang,1.133333,103.916667
59950,China Continued -- 59850,Zhen Hai,29.95,121.7
57572,Vietnam -- 57510,Phu My,10.583333,107.033333
11045,Dominican Republic -- 10950,Puerto De Haina,18.416667,-70.016667
51695,Sabah -- 51650,Sapangar Bay,6.083333,116.116667
56323,Hawaiian Islands -- 56050,Tern Island,23.866667,-166.283333
58315,Philippine Islands -- 57960,Santa Cruz (Marinduque Isl),13.5,122.066667
28490, ,Paljassaare,59.459102,24.70564
52510,Pulau Ternate -- 52500,Ternate,0.783333,127.383333
59960,China Continued -- 59850,Zhoushan,30,122.1
3310,Canada Lake Erie -- 3240,Port Stanley,42.666667,-81.2
52940,New Guinea West Coast - Irian Jaya -- 52900,Serui,-1.9,136.25
52140,Sulawesi -- 51970,Poso,-1.366667,120.75
17650,United States W Coast -- 16000,Shelton,47.216667,-123.1
52870,Kepulauan Tanimbar -- 52850,Saumlaki,-7.983333,131.3
28525, ,Saaremaa sadam,58.536129,22.236096
48035,Egypt Red Sea -- 47950,Sokhna Port Gas Tanker Terminal,29.683333,32.366667
58130,Philippine Islands -- 57960,Virac,13.583333,124.25
57580,Vietnam -- 57510,Thanh Ho Chi Minh,10.766667,106.716667
50441,Indonesia -- 50020,Pulau Baai,-3.916667,102.283333
61370,Japan -- 61100,Tateyama Ko,35,139.8
52560,Halmahera -- 52540,Patani,0.366667,128.75
56540,Northern Mariana Is -- 56515,Rota,14.133333,145.15
49960,Malaysia -- 49820,Port Dickson,2.533333,101.783333
61580,Japan -- 61100,Uno Ko,34.483333,133.95
62113,Japan -- 61100,Yanai,33.95,132.133333
57640,Vietnam -- 57510,Qui Nhon,13.766667,109.233333
55050,New Zealand N Island -- 54990,Whangarei,-35.8,174.433333
61550,Japan -- 61100,Osaka,34.65,135.433333
61460,Japan -- 61100,Shimizu Ko,35.016667,138.5
57657,Vietnam -- 57510,Thanh Hoa,10.816667,106.766667
61700,Japan -- 61100,Shimonoseki,33.933333,130.933333
51815,Indonesia - Borneo -- 51760,Tanjung Santan,-0.1,117.533333
33400,Scotland West Coast -- 32790,Faslane,56.0638893,-4.819456751
39935, ,Miseno,40.78815816,14.09109726
40352, ,Scalo Vecchio,35.855,12.863
40745,Italy East Coast -- 40390,Porto Di Chioggia,45.233333,12.3
40650, ,Civitanova Marche,43.316,13.734
40155, ,Levanzo,37.987,12.341
1700,Newfoundland S Coast -- 1680,Placentia Bay,47.25355454,-54.01421577
40720,Italy East Coast -- 40390,Porto Di Corsini,44.495,12.291
40785, ,Grado,45.697,13.298
39910, ,Ischia,40.748,13.944
40090, ,Villa San Giovanni,38.222,15.63
23170, ,Haakonsvern,60.33316436,5.235305876
40560, ,Bisceglie,41.246,16.509
40570, ,Trani,41.28342064,16.42370575
40700, ,Rimini,44.081,12.574
39840, ,Ponza,40.895,12.964
40060,Italy West Coast Cont -- 39730,Vibo Valentia Marina,38.723,16.13
40145, ,San Vito Lo Capo,38.181,12.736
39795, ,Porto Ercole,42.404,11.213
40282, ,Giardini Naxos,37.828,15.273
40120,Sicilia -- 40090,Termini Imerese,37.985,13.723
40680, ,Fano,43.857,13.017
39855, ,Terracina,41.283,13.258
40640, ,San Benedetto Del Tronto,42.96,13.892
39500, ,Chiavari - Lavagna,44.305,9.326
39570, ,Viareggio,43.862,10.234
39850, ,San Felice Circeo,41.226,13.097
40360, ,Pantelleria,36.838,11.942
40460, ,Corigliano Calabro,39.672,16.529
40450, ,Ciro Marina,39.372,17.136
40510,Italy East Coast -- 40390,Monopoli,40.955,17.308
40280, ,Riposta,37.735,15.209
40140, ,Castellammare Del Golfo,38.032,12.885
40520, ,Mola Di Bari,41.062,17.1
40820,Italy East Coast -- 40390,Trieste,45.651,13.746
39940,Italy West Coast Cont -- 39730,Pozzuoli,40.824,14.11
40355, ,Cala Pozzolana,35.864,12.852
39900, ,Forio,40.742,13.859
39310,Sardegna -- 39130,Porto Torres,40.852,8.396
40200,Sicilia -- 40090,Porto Empedocle,37.278,13.528
40630,Italy East Coast -- 40390,Pescara,42.464,14.236
40490,Italy East Coast -- 40390,Otranto,40.152,18.493
40165, ,Favignana,37.933,12.324
39920, ,Procida,40.77,14.031
39865, ,Formia,41.254,13.614
40670, ,Senigallia,43.724,13.221
40635, ,Giulianova,42.756,13.979
40150,Sicilia -- 40090,Trapani,38.012,12.506
39420,Italy West Coast -- 39330,Rada Di Vado,44.265,8.453
40160, ,Marettimo,37.966,12.075
39260,Sardegna -- 39130,Porto Vesme,39.194,8.384
40080,Italy West Coast Cont -- 39730,Reggio Di Calabria,38.129,15.65
1760,Newfoundland Cont. -- 1780,Miquelon,47.1,-56.36666667
39905, ,Casamicciola,40.752,13.912
40710, ,Cesenatico,44.208,12.408
39790,Italy West Coast Cont -- 39730,Porto Santo Stefano,42.44,11.122
60400,South Korea -- 60315,Ulsan,35.45,129.4
7840,United States E Coast -- 6585,Tompkinsville SI,40.633333,-74.066667
46295, ,Kribi Deep Sea Port,2.71853154,9.860530084
40350,Italy -- 40345,Lampedusa,35.494,12.601
59015,Philippine Islands -- 57960,Toledo,10.366667,123.633333
61810,Japan -- 61100,Tsuruga Ko,35.65,136.066667
7830,United States E Coast -- 6585,Stapleton SI,40.633333,-74.066667
48257,Oman -- 48225,Port Of Sohar,24.516667,56.633333
62600,Russia -- 62530,Petropavlovsk,53.05,158.65
40243,Italy -- 39125,Santa Panagia,37.069,15.297
61400,Japan -- 61100,Yokosuka Ko,35.283333,139.666667
39780,Italy -- 39125,Giglio Porto,42.362,10.921
60125,China Continued -- 59850,Lanshan,35.08,119.366667
40230,Sicilia -- 40090,Pozzallo,36.716667,14.85
61260,Japan -- 61100,Wakkanai,43.416667,141.683333
40190,Italy -- 39125,Sciacca,37.502,13.075
39930, ,Baia,40.817,14.074
40780,Italy -- 40345,Nogaro,45.759,13.167
48262,United Arab Emirates -- 48260,Al Fujayrah,25.17305556,56.36916667
40730, ,Porto Garibaldi,44.677,12.252
40690,Italy East Coast -- 40390,Pesaro,43.928,12.903
48266,United Arab Emirates -- 48260,Zirkuh,25.016667,53
45140,Egypt Mediterranean -- 45120,Bur Sa'id,31.266667,32.3
47960,Egypt Red Sea -- 47950,Nuwaybi',28.966667,34.65
47982,Egypt Red Sea -- 47950,At Tur,28.233333,33.616667
47987,Egypt Red Sea -- 47950,Marsa az Zaytiyah,27.85,33.6
6575,Nova Scotia Cont -- 6070,Port Bayside Nb,45.15,-67.133333
2015,Canada St Lawrence R -- 1930,Baie Comeau,49.233333,-68.133333
6550,Nova Scotia Cont -- 6070,St John,45.266667,-66.05
48615,India West Coast -- 48610,Vadinar Terminal,22.46666667,69.66666667
48613,India West Coast -- 48610,Sikka,22.433333,69.833333
48630,India West Coast -- 48610,Kandla,23.033333,70.216667
48680,India West Coast -- 48610,Porbandar,21.633333,69.6
48635,India West Coast -- 48610,Navlakhi,22.95638889,70.44758333
49030,India West Coast -- 48610,New Mangalore,12.916667,74.816667
49130,India West Coast -- 48610,Kochi (Cochin),9.966667,76.233333
49320,India East Coast -- 49310,Tuticorin,8.8,78.166667
49010,India West Coast -- 48610,Honavar,14.28333333,74.45
49455,India East Coast -- 49310,Krishnapatnam,14.25,80.13333333
49287,Sri Lanka -- 49210,Batticaloa Roads,7.766666667,81.68333333
49255,Sri Lanka -- 49210,Hambantota,6.116666667,81.13333333
48890,India West Coast -- 48610,Port Dabhol,17.58333333,73.16666667
48895,India West Coast -- 48610,Jaigarh Bay,17.3,73.21666667
48720,India West Coast -- 48610,Jafarabad,20.86666667,71.38333333
49540,India East Coast -- 49310,Dhamra,20.81666667,86.96666667
49479,India East Coast -- 49310,Gangavaram,17.63333333,83.25
1730,Newfoundland Cont. -- 1780,Marystown,47.18333333,-55.11666667
20920,Norway -- 20620,Hammerfest,70.666667,23.666667
49470,India East Coast -- 49310,Kakinada Bay,17,82.316667
49370,India East Coast -- 49310,Karaikal Port,10.833333,79.866667
49410,India East Coast -- 49310,Cuddalore,11.716667,79.766667
49580,Bangladesh -- 49570,Mongla,22.466667,89.6
48770,India West Coast -- 48610,Magdalla,21.15,72.75
49290,Sri Lanka -- 49210,Trincomalee Harbor,8.55,81.216667
21900,Norway -- 20620,Svolvaer,68.233333,14.583333
4210,Canada Lake Huron -- 3640,Cockburn,45.95,-83.316667
3260,Canada Lake Erie -- 3240,Port Maitland,42.85,-79.583333
1605,Newfoundland  E Coast -- 1410,Port Union,48.5,-53.083333
3770,Canada Lake Huron -- 3640,Tobermory,45.266667,-81.666667
3060,Canada Lake Ontario -- 2820,Port Dalhousie,43.216667,-79.266667
20730,Norway -- 20620,Mehamnfjorden,71.04134661,27.83533847
20740,Norway -- 20620,Kjollefjorden,70.95,27.333333
21120,Norway -- 20620,Oksfjord,70.233333,22.35
21950,Norway -- 20620,Lodingen,68.416667,16
23480,Norway -- 20620,Stavanger,58.966667,5.75
21310,Norway -- 20620,Tromso,69.65,18.966667
39155,Sardegna -- 39130,Porto Cervo,41.137,9.54
39280,Sardegna -- 39130,Alghero,40.568,8.307
39170,Sardegna -- 39130,Golfo Aranci,40.993,9.624
39230,Sardegna -- 39130,Sant'Antioco,39.066,8.46
39150,Sardegna -- 39130,Liscia Di Vacca,41.141,9.511
39160,Sardegna -- 39130,Cala Volpe,41.088,9.542
49560,India East Coast -- 49310,Calcutta,22.55,88.333333
49200,Maldive Islands -- 49190,Male,4.166667,73.5
48845,India West Coast -- 48610,Jawaharlal Nehru Port (Nhava Shiva),18.95,72.95
48990,India West Coast -- 48610,Karwar,14.816667,74.116667
49590,Bangladesh -- 49570,Chittagong,22.316667,91.816667
49555,India East Coast -- 49310,Haldia Port,22.016667,88.083333
49450,India East Coast -- 49310,Chennai (Madras),13.1,80.3
48730,India West Coast -- 48610,Pipavav Bandar,20.916667,71.516667
49430,India East Coast -- 49310,Pondicherry,11.933333,79.833333
48760,India West Coast -- 48610,Bhavnagar,21.766667,72.233333
49240,Sri Lanka -- 49210,Colombo,6.95,79.85
49480,India East Coast -- 49310,Vishakhapatnam,17.683333,83.3
49535,India East Coast -- 49310,Paradip,20.266667,86.683333
49454,India East Coast -- 49310,Kamarajar Port,13.26138889,80.3425
49250,Sri Lanka -- 49210,Galle Harbor,6.033055556,80.22833333
49500,India East Coast -- 49310,Gopalpur,19.30194444,84.96666667
23120,Norway -- 20620,Alesund,62.466667,6.166667
1958,Canada St Lawrence R -- 1930,Port Cartier,50.033333,-66.783333
48970,India West Coast -- 48610,Marmagao,15.4175,73.795
48840,India West Coast -- 48610,Mumbai (Bombay),18.966667,72.866667
21490,Norway -- 20620,Finnsnes,69.233333,17.966667
49110,India West Coast -- 48610,Beypore,11.166667,75.8
48900,India West Coast -- 48610,Ratnagiri,16.983333,73.283333
49000,India West Coast -- 48610,Belekeri,14.7,74.266667
49350,India East Coast -- 49310,Nagappattinam,10.766667,79.85
48674,India West Coast -- 48610,Dahej,21.7,72.533333
48960,India West Coast -- 48610,Panaji,15.5,73.816667
49300,Sri Lanka -- 49210,Kankesanturai,9.816667,80.05
49454.5,India East Coast -- 49310,Kattupalli Port,13.30694444,80.35222222
49330,India East Coast -- 49310,Pamban,9.283333333,79.21666667
49550,India East Coast -- 49310,Baleshwar,21.48333333,86.95
49460,India East Coast -- 49310,Machilipatnam,16.15,81.15
49160,India West Coast -- 48610,Quilon (Kollam),8.871944444,76.58388889
49040,India West Coast -- 48610,Azhikal (Azhikkal),11.94555556,75.30944444
49170,India West Coast -- 48610,Trivandrum,8.483333,76.95
49180,India West Coast -- 48610,Kolachel,8.166667,77.25
49100,India West Coast -- 48610,Calicut (Kozhikode),11.25,75.766667
9860,Panama East Coast -- 9820,Puerto Cristobal,9.35,-79.916667
12025,Venezuela -- 11950,La Salina,10.366667,-71.466667
11800,Curacao -- 11785,Caracasbaai,12.066667,-68.866667
11700,Tobago -- 11695,Scarborough,11.183333,-60.733333
11710,Trinidad -- 11705,Chaguaramas,10.683333,-61.65
9865,Panama East Coast -- 9820,Puerto Colon,9.366667,-79.883333
11880,Colombia North Coast -- 11860,Turbo,8.083333,-76.733333
9420,Mexico East Coast -- 9350,Minatitlan,17.9,-94.583333
9550,Mexico East Coast -- 9350,San Miguel De Cozumel,20.5,-86.966667
11772,Trinidad -- 11705,Galeota Point Terminal,10.133333,-60.983333
9425,Mexico East Coast -- 9350,Dos Bocas Terminal,18.433333,-93.216667
12032,Venezuela -- 11950,Punta De Palmas,10.783333,-71.583333
11980,Venezuela -- 11950,San Lorenzo,9.783333,-71.066667
9875,Panama East Coast -- 9820,Bahia De Las Minas,9.4,-79.816667
11718,Trinidad -- 11705,Anse Tembladora,10.683333,-61.583333
1714,Newfoundland S Coast -- 1680,Arnold's Cove,47.76479904,-53.9810655
27825,Finland -- 27380,Uto,59.78333333,21.36666667
11730,Trinidad -- 11705,Pointe A Pierre,10.316667,-61.466667
11720,Trinidad -- 11705,Port Of Spain,10.65,-61.516667
12070,Venezuela -- 11950,Amuay (Bahia De Amuay),11.75,-70.233333
12260,Venezuela -- 11950,Carupano,10.7,-63.25
11900,Colombia North Coast -- 11860,Covenas,9.416667,-75.683333
11840,Aruba -- 11825,Paarden Baai - (Oranjestad),12.516667,-70.033333
12230,Venezuela -- 11950,El Guamache,10.9,-64.1
27570,Finland -- 27380,Pietarsaari,63.683333,22.666667
12185,Venezuela -- 11950,Puerto La Cruz,10.25,-64.633333
12200,Venezuela -- 11950,Guanta,10.25,-64.583333
27805,Finland -- 27380,Naantali,60.466667,22.016667
28230,Finland -- 27380,Kotka,60.466667,26.966667
27410,Finland -- 27380,Kemi,65.733333,24.566667
12150,Venezuela -- 11950,La Guaira,10.616667,-66.933333
12090,Venezuela -- 11950,Puerto Cumarebo,11.483333,-69.35
28185,Finland -- 27380,Porkkala,60.083333,24.383333
12335,Venezuela -- 11950,Puerto Ordaz,8.35,-62.716667
28505,Estonia -- 28420,Paldiski Lounasadam,59.333343,24.081111
12034,Venezuela -- 11950,Bajo Grande,10.516667,-71.633333
11780,Bonaire -- 11775,Kralendijk,12.15,-68.283333
11930,Colombia North Coast -- 11860,Barranquilla,10.966667,-74.766667
12340,Venezuela -- 11950,Ciudad Bolivar,8.133333,-63.55
11960,Venezuela -- 11950,Maracaibo,10.633333,-71.6
12120,Venezuela -- 11950,Puerto Cabello,10.483333,-68
12220,Venezuela -- 11950,Cumana (Puerto Sucre),10.466667,-64.183333
28240,Finland -- 27380,Hamina,60.566667,27.2
28190,Finland -- 27380,Helsinki,60.166667,24.966667
28187,Finland -- 27380,Inkoo,60.016667,23.916667
11725,Trinidad -- 11705,Point Lisas Port,10.383333,-61.483333
12145,Venezuela -- 11950,Catia La Mar,10.6,-67.016667
28140,Finland -- 27380,Hanko,59.816667,22.95
27920,Finland -- 27380,Mariehamn,60.1,19.916667
27680,Finland -- 27380,Kristinestad,62.283333,21.4
27560,Finland -- 27380,Kokkola,63.85,23.016667
11781,Bonaire -- 11775,Goto Oil Terminal,12.216667,-68.383333
11940,Colombia North Coast -- 11860,Santa Marta,11.25,-74.216667
12035,Venezuela -- 11950,Puerto Miranda,10.766667,-71.566667
12270,Venezuela -- 11950,Guiria,10.566667,-62.3
12115,Venezuela -- 11950,El Palito,10.483333,-68.116667
28460,Estonia -- 28420,Loksa,59.583392,25.698938
28425,Estonia -- 28420,Sillamae,59.42612,27.73945
11820,Curacao -- 11785,Bullen Baai,12.183333,-69.033333
12100,Venezuela -- 11950,Puerto Chichiriviche,10.916667,-68.266667
11910,Colombia North Coast -- 11860,Cartagena,10.416667,-75.533333
11935,Colombia North Coast -- 11860,Pozos Colorados,11.15,-74.25
12050,Venezuela -- 11950,Punta Cardon,11.633333,-70.233333
28482,Estonia -- 28420,Miiduranna,59.499402,24.816063
28484,Estonia -- 28420,Muuga-Port of Tallin,59.500042,24.966693
12130,Venezuela -- 11950,Puerto Borburata,10.483333,-67.983333
11760,Trinidad -- 11705,Brighton,10.25,-61.633333
11946,Colombia North Coast -- 11860,Puerto Bolivar,12.25,-71.966667
28220,Finland -- 27380,Loviisa,60.45,26.233333
11810,Curacao -- 11785,Willemstad,12.116667,-68.933333
28480,Estonia -- 28420,Vanasadam - Port of Tallinn,59.450128,24.766676
28440,Estonia -- 28420,Kunda,59.527775,26.547196
12180,Venezuela -- 11950,Jose Terminal,10.1,-64.85
1675,Newfoundland  E Coast -- 1410,Bay Bulls,47.31666667,-52.81666667
23065,Norway -- 20620,Fiborgtangen,63.71764299,11.14797225
23503,Norway -- 20620,Jossingfjord,58.31490714,6.333204587
1712,Newfoundland S Coast -- 1680,Long Harbour,47.42362411,-53.82677346
1658,Newfoundland  E Coast -- 1410,Long Pond,47.51920116,-52.97841343
1785,Newfoundland Cont. -- 1780,Grand Bank,47.1,-55.75
1650,Newfoundland  E Coast -- 1410,Bay Roberts,47.58905,-53.26265
1786,Newfoundland Cont. -- 1780,Harbour Breton,47.48333333,-55.8
22770,Norway -- 20620,Nesna,66.20098705,13.01014353
1655,Newfoundland  E Coast -- 1410,Holyrood,47.4,-53.13333333
1750,Ile St Pierre -- 1740,Port De St Pierre,46.783333,-56.166667
27750,Finland -- 27380,Mantyluoto,61.6,21.48333333
1710,Newfoundland S Coast -- 1680,Argentia,47.3,-53.983333
1670,Newfoundland  E Coast -- 1410,St John's,47.566667,-52.7
20800,Norway -- 20620,Honningsvag,70.98258756,25.9500555
27537,Finland -- 27380,Rahja,64.21777778,23.67972222
27530,Finland -- 27380,Raahe,64.683333,24.416667
1611,Newfoundland  E Coast -- 1410,Clarenville,48.17515,-53.9591
27780,Finland -- 27380,Rauma,61.125,21.44611111
27520,Finland -- 27380,Oulu,65.016667,25.4
1715,Newfoundland S Coast -- 1680,Come By Chance Harbor,47.8,-54.016667
